Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value
CHEMBL4763128,,None,474.31,0,3.55,6,O=C(Nc1cnc(-n2nccn2)c(Cl)c1)Nc1cnc2cc(Cl)nn2c1C1CCOCC1,IC50,'=',350,nM,6.46,,,UO_0000065,13.61,0.28,2.91,5.2,0,CHEMBL4705923,Inhibition of MALT1 in PMA-stimulated human Jurkat T cells assessed as reduction in IL2 level pretreated for 30 mins followed by PMA-stimulation measured after 5.5 hr by human IL-2 promoter driven bioluminescence assay,B,BAO_0000221,tissue-based format,Homo sapiens,None,None,Jurkat,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4699655,1,Scientific Literature,J Med Chem,2020,None,TIME = 6.0 hr,INHIBITOR,,0.35
CHEMBL4795308,,None,434.25,0,2.8,9,COCc1c(NC(=O)Nc2cnc(-n3nccn3)c(Cl)c2)cnc2cc(Cl)nn12,IC50,'=',90,nM,7.05,,,UO_0000065,16.23,0.33,4.25,5.68,0,CHEMBL4705923,Inhibition of MALT1 in PMA-stimulated human Jurkat T cells assessed as reduction in IL2 level pretreated for 30 mins followed by PMA-stimulation measured after 5.5 hr by human IL-2 promoter driven bioluminescence assay,B,BAO_0000221,tissue-based format,Homo sapiens,None,None,Jurkat,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4699655,1,Scientific Literature,J Med Chem,2020,None,TIME = 6.0 hr,INHIBITOR,,0.09
CHEMBL4746044,,None,414.78,0,4.15,12; MLT-943,CO[C@@H](C)c1c(NC(=O)Nc2ccnc(C(F)(F)F)c2)cnc2cc(Cl)nn12,IC50,'=',40,nM,7.4,,,UO_0000065,17.84,0.36,3.25,7.92,0,CHEMBL4705923,Inhibition of MALT1 in PMA-stimulated human Jurkat T cells assessed as reduction in IL2 level pretreated for 30 mins followed by PMA-stimulation measured after 5.5 hr by human IL-2 promoter driven bioluminescence assay,B,BAO_0000221,tissue-based format,Homo sapiens,None,None,Jurkat,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4699655,1,Scientific Literature,J Med Chem,2020,None,TIME = 6.0 hr,INHIBITOR,,0.04
CHEMBL5087492,,None,456.76,1,5.78,15m,O=C(Nc1cc(Cl)cc(Cl)c1)c1sc(=S)n2c1[nH]c(=O)c1ccc(Cl)cc12,IC50,'=',7400,nM,5.13,,,UO_0000065,11.23,0.26,-0.65,7.73,0,CHEMBL5033310,Inhibition of N-terminal his-tagged GCN4 leucine zipper fused human MALT1 (340-281 residues) expressed in Escherichia coli using Ac-LVSR-AMC as substrate by HTS assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5032510,1,Scientific Literature,J Med Chem,2021,None,,INHIBITOR,,7.4
CHEMBL5088446,,None,542.86,2,5.48,20f,COc1ccc(OC)c(NC(=O)c2sc(=S)n(-c3cccc(Br)c3)c2NC(=O)CCl)c1,IC50,'=',4600,nM,5.34,,,UO_0000065,9.83,0.24,-0.14,6.54,0,CHEMBL5033310,Inhibition of N-terminal his-tagged GCN4 leucine zipper fused human MALT1 (340-281 residues) expressed in Escherichia coli using Ac-LVSR-AMC as substrate by HTS assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5032510,1,Scientific Literature,J Med Chem,2021,None,,INHIBITOR,,4.6
CHEMBL5087386,,None,431.93,0,4.16,F11,COc1cccc(CNC(=O)c2sc(=S)n3c2[nH]c(=O)c2cc(Cl)ccc23)c1,IC50,'=',12840,nM,4.89,,,UO_0000065,11.32,0.24,0.73,6.47,0,CHEMBL5033310,Inhibition of N-terminal his-tagged GCN4 leucine zipper fused human MALT1 (340-281 residues) expressed in Escherichia coli using Ac-LVSR-AMC as substrate by HTS assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5032510,1,Scientific Literature,J Med Chem,2021,None,,INHIBITOR,,12.84
CHEMBL5090479,,None,425.49,0,3.92,F13,COC(=O)c1ccc2c(=O)[nH]c3c(C(=O)Nc4ccccc4C)sc(=S)n3c2c1,IC50,'=',14540,nM,4.84,,,UO_0000065,11.37,0.23,0.92,5.22,0,CHEMBL5033310,Inhibition of N-terminal his-tagged GCN4 leucine zipper fused human MALT1 (340-281 residues) expressed in Escherichia coli using Ac-LVSR-AMC as substrate by HTS assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5032510,1,Scientific Literature,J Med Chem,2021,None,,INHIBITOR,,14.54
CHEMBL5086302,,None,480.8,0,4.92,F22,O=C(NCc1ccccc1Cl)c1sc(=S)n2c1[nH]c(=O)c1cc(Br)ccc12,IC50,'=',2300,nM,5.64,,,UO_0000065,11.73,0.29,0.72,8.5,0,CHEMBL5033310,Inhibition of N-terminal his-tagged GCN4 leucine zipper fused human MALT1 (340-281 residues) expressed in Escherichia coli using Ac-LVSR-AMC as substrate by HTS assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5032510,1,Scientific Literature,J Med Chem,2021,None,,INHIBITOR,,2.3
CHEMBL5087748,,None,475.98,1,5.27,F27,CCOc1ccc(OCC)c(NC(=O)c2sc(=S)n3c2[nH]c(=O)c2ccc(Cl)cc23)c1,IC50,'=',4700,nM,5.33,,,UO_0000065,11.19,0.23,0.06,6.28,0,CHEMBL5033310,Inhibition of N-terminal his-tagged GCN4 leucine zipper fused human MALT1 (340-281 residues) expressed in Escherichia coli using Ac-LVSR-AMC as substrate by HTS assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5032510,1,Scientific Literature,J Med Chem,2021,None,,INHIBITOR,,4.7
CHEMBL5077868,,None,436.35,0,4.81,F30,O=C(NCc1ccccc1Cl)c1sc(=S)n2c1[nH]c(=O)c1cc(Cl)ccc12,IC50,'=',5300,nM,5.28,,,UO_0000065,12.09,0.27,0.47,7.95,0,CHEMBL5033310,Inhibition of N-terminal his-tagged GCN4 leucine zipper fused human MALT1 (340-281 residues) expressed in Escherichia coli using Ac-LVSR-AMC as substrate by HTS assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5032510,1,Scientific Literature,J Med Chem,2021,None,,INHIBITOR,,5.3
CHEMBL4459895,,None,569.48,1,1.48,5,CC(C)[C@H](NC(=O)c1ccc(Br)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)CF,IC50,'=',10,nM,8,,,UO_0000065,14.05,0.3,6.52,5.08,0,CHEMBL5033308,Inhibition of MALT1 (340 to 789 residues) (unknown origin) using Ac-LRSR-AMC as substrate by fluorescence based analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5032510,1,Scientific Literature,J Med Chem,2021,None,,INHIBITOR,,10
CHEMBL5085245,,None,387.87,0,4.48,14c,O=C(Nc1ccc(Cl)cc1)c1sc(=S)n2c1[nH]c(=O)c1ccccc12,IC50,'>',25000,nM,,,,UO_0000065,,,,,0,CHEMBL5033310,Inhibition of N-terminal his-tagged GCN4 leucine zipper fused human MALT1 (340-281 residues) expressed in Escherichia coli using Ac-LVSR-AMC as substrate by HTS assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5032510,1,Scientific Literature,J Med Chem,2021,None,,,,25
CHEMBL4796225,,None,469.86,0,4.05,1; MLT-231,C[C@H]1COC[C@H](C)N1c1c(NC(=O)Nc2ccnc(C(F)(F)F)c2)cnc2cc(Cl)nn12,IC50,'=',9,nM,8.05,,,UO_0000065,17.12,0.34,4,8.32,1,CHEMBL4705922,Inhibition of MALT1 (unknown origin) using Ac-Trp-Leu-Arg-Ser-Arg^Cys(PT14)-NH2 as substrate preincubated for 60 mins followed by substrate addition and measured after 60 mins by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4699655,1,Scientific Literature,J Med Chem,2020,None,TIME = 2.0 hr,INHIBITOR,,0.009
CHEMBL4866278,,None,403.31,0,4.14,33,CN(C)CCNC(=O)c1cc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2)n1,IC50,'=',490,nM,6.31,,,UO_0000065,15.65,0.32,2.17,12.58,0,CHEMBL4818044,Inhibition of MALT1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4814035,1,Scientific Literature,Bioorg Med Chem Lett,2021,None,,INHIBITOR,,0.49
CHEMBL3972284,,None,360.24,0,4.55,23,CN(C)C(=O)c1cc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2)n1,IC50,'=',21180,nM,4.67,,,UO_0000065,12.97,0.27,0.12,12.26,0,CHEMBL4818044,Inhibition of MALT1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4814035,1,Scientific Literature,Bioorg Med Chem Lett,2021,None,,INHIBITOR,,21.18
CHEMBL4878505,,None,436.34,1,5.82,30,O=C(NCCc1ccccc1)c1cc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2)n1,IC50,'>',25000,nM,,,,UO_0000065,,,,,0,CHEMBL4818044,Inhibition of MALT1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4814035,1,Scientific Literature,Bioorg Med Chem Lett,2021,None,,,,25
CHEMBL3183233,,None,455.73,0,4.44,MI-2,COCCOc1nc(-c2ccc(Cl)c(Cl)c2)n(-c2ccc(NC(=O)CCl)cc2)n1,IC50,'=',3300,nM,5.48,,,UO_0000065,12.03,0.26,1.04,7,0,CHEMBL3635350,Inhibition of His-tagged human MALT1 (catalytic domain-339-719 aa) by fluorescence based assay using 25 uM Ac-LRSR-AMC as substrate,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3632578,1,Scientific Literature,J Med Chem,2015,None,,,,3.3
CHEMBL3632803,,None,302.33,0,2.93,6,COc1cc2c(cc1OC)C(=O)C1=C(CCC(C)(C)O1)C2=O,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL3635348,Inhibition of MALT1 in human Jurkat cell lysate preincubated for 2 hrs followed by addition of 25 uM Ac-LRSR-AMC substrate for 3 hrs by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Jurkat,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3632578,1,Scientific Literature,J Med Chem,2015,CHEMBL3307526,,,,10
CHEMBL3634993,,None,201.22,0,1.35,1a,CN(C)C1=CC(=O)C(=O)c2ccccc21,IC50,'=',2500,nM,5.6,,,UO_0000065,27.84,0.51,4.25,14.99,0,CHEMBL3635348,Inhibition of MALT1 in human Jurkat cell lysate preincubated for 2 hrs followed by addition of 25 uM Ac-LRSR-AMC substrate for 3 hrs by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Jurkat,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3632578,1,Scientific Literature,J Med Chem,2015,CHEMBL3307526,,,,2.5
CHEMBL3632809,,None,258.27,0,2.46,4i,CC1(C)CCC2=C(O1)c1cc(O)ccc1C(=O)C2=O,IC50,'=',9300,nM,5.03,,,UO_0000065,19.48,0.36,2.57,7.91,0,CHEMBL3635350,Inhibition of His-tagged human MALT1 (catalytic domain-339-719 aa) by fluorescence based assay using 25 uM Ac-LRSR-AMC as substrate,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3632578,1,Scientific Literature,J Med Chem,2015,None,,,,9.3
CHEMBL5283688,,None,402.29,0,3.8,25,CC(=O)/N=C(\N)NCc1cc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2)n1,IC50,'=',1540,nM,5.81,,,UO_0000065,14.45,0.29,2.01,6.81,0,CHEMBL5244151,Inhibition of MALT1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5241134,1,Scientific Literature,Bioorg Med Chem Lett,2023,None,,INHIBITOR,,1.54
CHEMBL5276988,,None,500.41,1,4.64,37,N/C(=N\S(=O)(=O)c1ccccc1)NCc1cc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2)n1,IC50,'=',93,nM,7.03,,,UO_0000065,14.05,0.29,2.39,6.87,0,CHEMBL5244151,Inhibition of MALT1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5241134,1,Scientific Literature,Bioorg Med Chem Lett,2023,None,,INHIBITOR,,0.093
CHEMBL4126262,,None,312.82,0,3.79,5,CC(C)CN1CCC(C(=O)Nc2ccc(F)c(Cl)c2)CC1,IC50,,,,,,Not Determined,,,,,,0,CHEMBL4122925,Inhibition of cIAP2 fused MALT1 (unknown origin) expressed in HEK293 cells assessed as suppression of NF-kB activation after 24 hrs by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4118176,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,,,,
CHEMBL4130251,,None,397.87,0,2.75,17,Nc1cccnc1N1CCC(C(=O)Nc2ccc(-n3nccn3)c(Cl)c2)CC1,IC50,,,,,,Not Determined,,,,,,0,CHEMBL4122927,Inhibition of MALT1 in PMA-stimulated human Jurkat T cells assessed as reduction in IL2 level pretreated for 30 mins followed by PMA-stimulation measured after 5.5 hr by bioluminescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Jurkat,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4118176,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,,,,
CHEMBL4129385,,None,474.35,0,3.18,18,CNC(=O)c1ncn(-c2ccc(NC(=O)C3CCN(c4ncccc4Cl)CC3)cc2Cl)n1,IC50,'=',21,nM,7.68,,,UO_0000065,16.19,0.33,4.5,7.31,0,CHEMBL4122924,Inhibition of MALT1 (unknown origin) using Ac-Trp-Leu-Arg-Ser-Arg'Cys(PT14)-NH2 as substrate preincubated for 60 mins followed by substrate addition measured after 60 mins by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4118176,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,,,,0.021
CHEMBL4786953,,None,430.26,0,3.53,5,O=C(Nc1cnc(-n2nccn2)c(Cl)c1)Nc1cnc2cc(Cl)nn2c1C1CC1,IC50,'=',60,nM,7.22,,,UO_0000065,16.78,0.34,3.69,6.28,0,CHEMBL4705923,Inhibition of MALT1 in PMA-stimulated human Jurkat T cells assessed as reduction in IL2 level pretreated for 30 mins followed by PMA-stimulation measured after 5.5 hr by human IL-2 promoter driven bioluminescence assay,B,BAO_0000221,tissue-based format,Homo sapiens,None,None,Jurkat,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4699655,1,Scientific Literature,J Med Chem,2020,None,TIME = 6.0 hr,INHIBITOR,,0.06
CHEMBL4787356,,None,448.27,0,3.36,10,CO[C@H](C)c1c(NC(=O)Nc2cnc(-n3nccn3)c(Cl)c2)cnc2cc(Cl)nn12,IC50,'=',60,nM,7.22,,,UO_0000065,16.11,0.33,3.86,5.82,0,CHEMBL4705923,Inhibition of MALT1 in PMA-stimulated human Jurkat T cells assessed as reduction in IL2 level pretreated for 30 mins followed by PMA-stimulation measured after 5.5 hr by human IL-2 promoter driven bioluminescence assay,B,BAO_0000221,tissue-based format,Homo sapiens,None,None,Jurkat,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4699655,1,Scientific Literature,J Med Chem,2020,None,TIME = 6.0 hr,INHIBITOR,,0.06
CHEMBL4781879,,None,462.3,0,3.41,7,COC[C@H](C)c1c(NC(=O)Nc2cnc(-n3nccn3)c(Cl)c2)cnc2cc(Cl)nn12,IC50,'=',2800,nM,5.55,,,UO_0000065,12.01,0.24,2.14,4.47,0,CHEMBL4705924,Inhibition of MALT1 in human whole blood assessed as reduction in PMA//anti-CD28 antibody-induced IL2 level pre-incubated for 1 hrs before stimulation with PMA//anti-CD28 antibody by MSD assay,B,BAO_0000221,tissue-based format,Homo sapiens,None,Blood,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4699655,1,Scientific Literature,J Med Chem,2020,None,TIME = 1.0 hr,INHIBITOR,,2.8
CHEMBL3632801,,None,260.26,0,3.37,5a,CC(C)=CCC1=C(O)C(=O)c2cc(F)ccc2C1=O,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL3635348,Inhibition of MALT1 in human Jurkat cell lysate preincubated for 2 hrs followed by addition of 25 uM Ac-LRSR-AMC substrate for 3 hrs by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Jurkat,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3632578,1,Scientific Literature,J Med Chem,2015,CHEMBL3307526,,,,10
CHEMBL3634996,,None,231.25,0,1.03,1d,COCCNC1=CC(=O)C(=O)c2ccccc21,IC50,'=',7800,nM,5.11,,,UO_0000065,22.09,0.41,4.08,9.22,0,CHEMBL3635348,Inhibition of MALT1 in human Jurkat cell lysate preincubated for 2 hrs followed by addition of 25 uM Ac-LRSR-AMC substrate for 3 hrs by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Jurkat,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3632578,1,Scientific Literature,J Med Chem,2015,CHEMBL3307526,,,,7.8
CHEMBL4129254,,None,463.89,1,5.1,21,Cc1cn(-c2cc(NC(=O)C3CCN(c4ncccc4Cl)CC3)cc(C(F)(F)F)c2)cn1,IC50,'=',340,nM,6.47,,,UO_0000065,13.94,0.28,1.37,10.26,0,CHEMBL4122924,Inhibition of MALT1 (unknown origin) using Ac-Trp-Leu-Arg-Ser-Arg'Cys(PT14)-NH2 as substrate preincubated for 60 mins followed by substrate addition measured after 60 mins by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4118176,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,,,,0.34
CHEMBL4129254,,None,463.89,1,5.1,21,Cc1cn(-c2cc(NC(=O)C3CCN(c4ncccc4Cl)CC3)cc(C(F)(F)F)c2)cn1,IC50,'=',3000,nM,5.52,,,UO_0000065,11.91,0.24,0.42,8.76,0,CHEMBL4122925,Inhibition of cIAP2 fused MALT1 (unknown origin) expressed in HEK293 cells assessed as suppression of NF-kB activation after 24 hrs by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4118176,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,,,,3
CHEMBL3814540,,None,416.87,0,3.15,16,COCCOc1nc(-c2cccc(OC)c2)n(-c2ccc(NC(=O)CCl)cc2)n1,IC50,'=',194000,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL3816058,Inhibition of recombinant Malt1 (unknown origin) at 10 to 1000 uM preincubated for 1 hr followed by (S)-1-((6-(4-(4-(5,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3632807,,None,287.27,0,2.66,4e,CC1(C)CCC2=C(O1)c1ccc([N+](=O)[O-])cc1C(=O)C2=O,IC50,'=',400,nM,6.4,,,UO_0000065,22.27,0.42,3.74,7.4,0,CHEMBL3635350,Inhibition of His-tagged human MALT1 (catalytic domain-339-719 aa) by fluorescence based assay using 25 uM Ac-LRSR-AMC as substrate,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3632578,1,Scientific Literature,J Med Chem,2015,None,,,,0.4
CHEMBL3635003,,None,244.25,0,0.13,1l,CNC(=O)CNC1=CC(=O)C(=O)c2ccccc21,IC50,'=',3000,nM,5.52,,,UO_0000065,22.61,0.42,5.39,7.34,0,CHEMBL3635348,Inhibition of MALT1 in human Jurkat cell lysate preincubated for 2 hrs followed by addition of 25 uM Ac-LRSR-AMC substrate for 3 hrs by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Jurkat,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3632578,1,Scientific Literature,J Med Chem,2015,CHEMBL3307526,,,,3
CHEMBL3806279,,None,394.36,0,3.8,6,CO[C@@H](C)c1c(NC(=O)Nc2cncc(C(F)(F)F)c2)cnc2cc(C)nn12,IC50,'=',0.01,nM,11,,,UO_0000065,27.89,0.54,7.2,11.77,0,CHEMBL3807229,Inhibition of MALT1 C domain (329 to 824 residues) (unknown origin) using Ac-Trp-Leu-Arg-Ser-Arg-Cys(PT14)-NH2 as substrate preincubated for 60 mins followed by substrate addition measured after 60 mins by fluorescence lifetime-based microtitre plate reader analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3804826,1,Scientific Literature,ACS Med Chem Lett,2016,None,,,,0.01
CHEMBL4855466,,None,429.35,0,4.67,41,CN1CCCC(NC(=O)c2cc(-c3ccc(Cl)cc3)n(-c3ccc(Cl)cc3)n2)C1,IC50,'=',1700,nM,5.77,,,UO_0000065,13.44,0.27,1.1,11.5,0,CHEMBL4818044,Inhibition of MALT1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4814035,1,Scientific Literature,Bioorg Med Chem Lett,2021,None,,INHIBITOR,,1.7
CHEMBL4126140,,None,315.8,0,3.59,12,O=C(Nc1ccccc1)C1CCN(c2ncccc2Cl)CC1,IC50,,,,,,Not Determined,,,,,,0,CHEMBL4122925,Inhibition of cIAP2 fused MALT1 (unknown origin) expressed in HEK293 cells assessed as suppression of NF-kB activation after 24 hrs by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4118176,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,,,,
CHEMBL4551510,,None,402.91,0,4.21,5,COc1ccc(NC(=O)C2CCN(c3nccc4scnc34)CC2)cc1Cl,IC50,'=',12900,nM,4.89,,,UO_0000065,12.14,0.25,0.68,7.26,0,CHEMBL4364157,Inhibition of strep-tagged and His-tagged full length MALT1 protease (1 to 824 residues) (unknown origin) expressed in baculovirus infected insect cells using AMC-coupled tetrapeptide LRSR as substrate incubated for 50 mins followed by substrate addition and measured after 4 hrs by fluorescence based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4359932,1,Scientific Literature,Bioorg Med Chem Lett,2019,None,,,,12.9
CHEMBL3814955,,None,462.94,0,4.8,21,COCCOc1nc(-c2ccc(-c3ccccc3)cc2)n(-c2ccc(NC(=O)CCl)cc2)n1,IC50,'=',22000,nM,4.66,,,UO_0000065,10.06,0.19,-0.14,5.95,0,CHEMBL3816058,Inhibition of recombinant Malt1 (unknown origin) at 10 to 1000 uM preincubated for 1 hr followed by (S)-1-((6-(4-(4-(5,,,,,,,,,,,,,,,,,,,,,,,,,
